5298,4,9,3,2,2012/9/4
5299,5,3,1,1,2011/3/9
5300,4,3,1,3,2013/3/28
5301,4,2,1,1,2011/2/25
5302,4,6,2,5,2015/6/15
5303,1,7,3,4,2014/7/17
5304,5,8,3,5,2015/8/8
5305,2,2,1,5,2015/2/2
5306,4,1,1,3,2013/1/22
5307,5,1,1,5,2015/1/16
5308,3,9,3,3,2013/9/23
5309,1,2,1,3,2013/2/20
5310,4,12,4,3,2013/12/10
5311,1,11,4,1,2011/11/25
5312,2,5,2,5,2015/5/6
5313,1,12,4,4,2014/12/3
5314,2,4,2,4,2014/4/12
5315,6,2,1,1,2011/2/5
5316,6,9,3,3,2013/9/18
5317,3,1,1,3,2013/1/13
5318,2,8,3,6,2016/8/22
5319,3,6,2,5,2015/6/27
5320,5,8,3,5,2015/8/11
5321,1,4,2,5,2015/4/2
5322,1,2,1,4,2014/2/16
5323,7,4,2,5,2015/4/27
5324,4,3,1,1,2011/3/21
5325,7,6,2,1,2011/6/6
5326,7,1,1,3,2013/1/9
5327,7,1,1,5,2015/1/14
5328,7,4,2,3,2013/4/20
5329,2,9,3,4,2014/9/22
5330,3,12,4,6,2016/12/8
5331,6,7,3,5,2015/7/11
5332,3,10,4,2,2012/10/22
5333,7,1,1,4,2014/1/8
5334,7,9,3,1,2011/9/9
5335,3,1,1,5,2015/1/3
5336,5,8,3,6,2016/8/16
5337,1,12,4,4,2014/12/9
5338,2,7,3,6,2016/7/12
5339,4,5,2,3,2013/5/16
5340,2,9,3,1,2011/9/27
5341,2,12,4,2,2012/12/13
5342,7,11,4,2,2012/11/8
5343,4,11,4,2,2012/11/21
5344,4,7,3,5,2015/7/16
5345,2,6,2,1,2011/6/23
5346,5,10,4,5,2015/10/8
5347,6,4,2,3,2013/4/15
5348,5,3,1,1,2011/3/23
5349,3,6,2,1,2011/6/10
5350,3,1,1,5,2015/1/22
5351,1,7,3,3,2013/7/4
5352,1,9,3,3,2013/9/24
5353,6,4,2,6,2016/4/19
5354,2,8,3,3,2013/8/5
5355,6,4,2,5,2015/4/7
5356,7,2,1,5,2015/2/12
5357,7,7,3,4,2014/7/23
5358,7,9,3,2,2012/9/12
5359,7,7,3,3,2013/7/6
5360,4,11,4,5,2015/11/7
5361,6,5,2,6,2016/5/18
5362,1,2,1,6,2016/2/7
5363,7,3,1,6,2016/3/26
5364,1,1,1,2,2012/1/1
5365,1,1,1,3,2013/1/2
5366,3,7,3,3,2013/7/24
5367,3,9,3,5,2015/9/25
5368,5,7,3,1,2011/7/11
5369,3,8,3,2,2012/8/16
5370,4,1,1,5,2015/1/26
5371,5,5,2,4,2014/5/23
5372,4,11,4,4,2014/11/5
5373,4,12,4,3,2013/12/26
5374,7,8,3,4,2014/8/28
5375,3,5,2,2,2012/5/10
5376,7,1,1,2,2012/1/24
5377,1,2,1,4,2014/2/13
5378,5,5,2,5,2015/5/8
5379,7,4,2,1,2011/4/12
5380,7,3,1,4,2014/3/21
5381,5,1,1,3,2013/1/8
5382,5,2,1,4,2014/2/12
5383,6,3,1,6,2016/3/13
5384,1,2,1,4,2014/2/11
5385,6,12,4,5,2015/12/16
5386,4,6,2,4,2014/6/23
5387,5,11,4,3,2013/11/15
5388,6,9,3,1,2011/9/25
5389,6,10,4,2,2012/10/24
5390,7,3,1,1,2011/3/24
5391,3,10,4,1,2011/10/5
5392,3,2,1,5,2015/2/7
5393,4,11,4,4,2014/11/23
5394,3,10,4,4,2014/10/3
5395,5,5,2,4,2014/5/18
5396,3,3,1,1,2011/3/27
5397,1,8,3,1,2011/8/17
5398,5,11,4,6,2016/11/14
5399,2,5,2,1,2011/5/15
5400,3,8,3,5,2015/8/16
5401,1,9,3,3,2013/9/9
5402,3,6,2,5,2015/6/19
5403,4,5,2,5,2015/5/6
5404,2,5,2,4,2014/5/26
5405,2,11,4,6,2016/11/20
5406,5,7,3,2,2012/7/25
5407,6,9,3,2,2012/9/19
5408,1,12,4,4,2014/12/23
5409,7,1,1,3,2013/1/8
5410,1,3,1,5,2015/3/17
5411,2,8,3,4,2014/8/6
5412,5,7,3,5,2015/7/4
5413,4,3,1,1,2011/3/18
5414,7,11,4,5,2015/11/24
5415,7,12,4,4,2014/12/25
5416,5,6,2,2,2012/6/6
5417,4,8,3,2,2012/8/8
5418,5,11,4,2,2012/11/1
5419,6,7,3,1,2011/7/11
5420,6,9,3,3,2013/9/25
5421,3,2,1,2,2012/2/20
5422,3,10,4,6,2016/10/3
5423,1,8,3,5,2015/8/14
5424,1,10,4,5,2015/10/19
5425,6,8,3,1,2011/8/17
5426,6,11,4,5,2015/11/24
5427,6,9,3,1,2011/9/6
5428,1,4,2,5,2015/4/25
5429,6,12,4,3,2013/12/9
5430,5,10,4,4,2014/10/10
5431,4,5,2,5,2015/5/24
5432,5,3,1,2,2012/3/7
5433,5,4,2,1,2011/4/5
5434,1,10,4,5,2015/10/1
5435,4,9,3,6,2016/9/6
5436,6,5,2,3,2013/5/14
5437,1,11,4,6,2016/11/7
5438,6,9,3,5,2015/9/26
5439,6,4,2,3,2013/4/7
5440,5,8,3,1,2011/8/7
5441,6,7,3,4,2014/7/17
5442,1,4,2,1,2011/4/20
5443,4,9,3,5,2015/9/4
5444,4,3,1,1,2011/3/12
5445,4,4,2,2,2012/4/12
5446,5,9,3,4,2014/9/4
5447,7,3,1,6,2016/3/8
5448,6,5,2,3,2013/5/9
5449,1,1,1,2,2012/1/5
5450,1,9,3,6,2016/9/5
5451,1,9,3,5,2015/9/7
5452,2,10,4,4,2014/10/7
5453,4,5,2,1,2011/5/2
5454,3,5,2,5,2015/5/5
5455,3,5,2,6,2016/5/7
5456,3,4,2,2,2012/4/28
5457,7,12,4,1,2011/12/11
5458,5,1,1,5,2015/1/28
5459,2,12,4,1,2011/12/7
5460,3,3,1,6,2016/3/22
5461,1,1,1,1,2011/1/6
5462,4,12,4,1,2011/12/15
5463,7,8,3,5,2015/8/9
5464,5,5,2,1,2011/5/18
5465,5,12,4,3,2013/12/14
5466,7,11,4,2,2012/11/23
5467,6,9,3,5,2015/9/28
5468,5,1,1,2,2012/1/25
5469,3,8,3,3,2013/8/21
5470,5,12,4,6,2016/12/14
5471,3,10,4,1,2011/10/10
5472,2,10,4,1,2011/10/1
5473,5,5,2,6,2016/5/2
5474,4,10,4,2,2012/10/6
5475,7,3,1,4,2014/3/12
5476,7,8,3,4,2014/8/1
5477,4,12,4,4,2014/12/22
5478,5,12,4,4,2014/12/24
5479,6,5,2,2,2012/5/4
5480,6,11,4,3,2013/11/20
5481,2,9,3,2,2012/9/5
5482,6,11,4,6,2016/11/27
5483,4,4,2,3,2013/4/12
5484,7,4,2,3,2013/4/12
5485,2,8,3,6,2016/8/12
5486,6,10,4,1,2011/10/6
5487,5,5,2,4,2014/5/10
5488,4,10,4,3,2013/10/28
5489,5,5,2,2,2012/5/22
5490,4,9,3,3,2013/9/13
5491,5,7,3,6,2016/7/24
5492,7,2,1,6,2016/2/27
5493,3,2,1,5,2015/2/10
5494,6,6,2,6,2016/6/17
5495,7,12,4,2,2012/12/25
5496,6,10,4,4,2014/10/3
5497,3,1,1,5,2015/1/2
5498,2,5,2,5,2015/5/7
5499,6,7,3,3,2013/7/17
5500,6,5,2,2,2012/5/8
5501,2,1,1,2,2012/1/18
5502,1,9,3,5,2015/9/22
5503,7,5,2,2,2012/5/27
5504,7,2,1,1,2011/2/6
5505,1,1,1,4,2014/1/22
5506,6,9,3,2,2012/9/12
5507,6,3,1,6,2016/3/8
5508,6,1,1,2,2012/1/3
5509,1,8,3,6,2016/8/17
5510,2,2,1,2,2012/2/18
5511,5,6,2,3,2013/6/15
5512,4,1,1,2,2012/1/24
5513,5,4,2,6,2016/4/8
5514,1,10,4,6,2016/10/7
5515,6,8,3,1,2011/8/25
5516,7,3,1,2,2012/3/7
5517,5,4,2,3,2013/4/1
5518,4,11,4,1,2011/11/25
5519,3,12,4,6,2016/12/19
5520,6,10,4,3,2013/10/17
5521,4,5,2,6,2016/5/3
5522,5,6,2,2,2012/6/18
5523,2,8,3,6,2016/8/24
5524,7,4,2,4,2014/4/14
5525,1,9,3,4,2014/9/7
5526,4,7,3,5,2015/7/10
5527,7,8,3,2,2012/8/7
5528,2,10,4,1,2011/10/10
5529,3,3,1,6,2016/3/11
5530,6,3,1,3,2013/3/19
5531,2,10,4,4,2014/10/25
5532,7,3,1,5,2015/3/2
5533,1,11,4,1,2011/11/18
5534,7,3,1,3,2013/3/6
5535,4,1,1,1,2011/1/27
5536,2,2,1,5,2015/2/23
5537,6,12,4,3,2013/12/3
5538,3,4,2,2,2012/4/25
5539,2,7,3,3,2013/7/8
5540,1,11,4,4,2014/11/24
5541,7,10,4,2,2012/10/2
5542,3,10,4,3,2013/10/10
5543,1,3,1,6,2016/3/2
5544,3,4,2,6,2016/4/21
5545,5,9,3,1,2011/9/18
5546,7,2,1,1,2011/2/6
5547,6,3,1,4,2014/3/9
5548,3,12,4,6,2016/12/5
5549,2,7,3,5,2015/7/21
5550,6,5,2,5,2015/5/5
5551,4,12,4,6,2016/12/11
5552,3,7,3,5,2015/7/24
5553,3,12,4,1,2011/12/25
5554,7,8,3,3,2013/8/28
5555,7,1,1,6,2016/1/6
5556,4,6,2,1,2011/6/23
5557,5,2,1,3,2013/2/25
5558,2,1,1,5,2015/1/8
5559,7,3,1,2,2012/3/26
5560,7,8,3,6,2016/8/26
5561,7,5,2,2,2012/5/3
5562,3,1,1,4,2014/1/9
5563,6,5,2,2,2012/5/2
5564,5,5,2,1,2011/5/17
5565,5,4,2,1,2011/4/9
5566,4,6,2,2,2012/6/8
5567,3,8,3,6,2016/8/3
5568,3,2,1,4,2014/2/11
5569,5,2,1,4,2014/2/15
5570,6,4,2,3,2013/4/15
5571,2,9,3,5,2015/9/21
5572,7,1,1,5,2015/1/5
5573,4,6,2,1,2011/6/21
5574,6,10,4,3,2013/10/11
5575,4,5,2,5,2015/5/28
5576,2,3,1,2,2012/3/10
5577,3,10,4,3,2013/10/25
5578,1,1,1,4,2014/1/22
5579,3,11,4,3,2013/11/14
5580,2,1,1,6,2016/1/22
5581,7,11,4,3,2013/11/23
5582,4,5,2,6,2016/5/27
5583,7,3,1,1,2011/3/25
5584,4,6,2,1,2011/6/19
5585,4,7,3,4,2014/7/28
5586,4,9,3,2,2012/9/25
5587,1,7,3,6,2016/7/24
5588,4,10,4,3,2013/10/9
5589,2,3,1,6,2016/3/14
5590,7,2,1,5,2015/2/12
5591,6,8,3,4,2014/8/6
5592,7,2,1,6,2016/2/24
5593,5,10,4,6,2016/10/22
5594,6,5,2,5,2015/5/19
5595,4,12,4,1,2011/12/4
5596,4,3,1,2,2012/3/21
5597,4,7,3,6,2016/7/27
5598,2,6,2,2,2012/6/7
5599,7,4,2,1,2011/4/23
5600,3,9,3,4,2014/9/11
5601,7,12,4,2,2012/12/25
5602,5,10,4,6,2016/10/10
5603,7,9,3,3,2013/9/8
5604,6,10,4,3,2013/10/3
5605,7,7,3,6,2016/7/8
5606,3,4,2,3,2013/4/20
5607,7,10,4,4,2014/10/16
5608,2,7,3,6,2016/7/9
5609,6,7,3,1,2011/7/14
5610,2,8,3,6,2016/8/17
5611,3,6,2,5,2015/6/14
5612,5,9,3,5,2015/9/14
5613,6,8,3,1,2011/8/18
5614,6,10,4,2,2012/10/16
5615,2,12,4,5,2015/12/27
5616,1,4,2,1,2011/4/3
5617,5,7,3,2,2012/7/8
5618,3,7,3,4,2014/7/8
5619,6,4,2,2,2012/4/20
5620,7,12,4,1,2011/12/11
5621,7,4,2,1,2011/4/3
5622,5,12,4,5,2015/12/28
5623,3,10,4,2,2012/10/27
5624,1,5,2,6,2016/5/16
5625,7,4,2,6,2016/4/13
5626,3,10,4,3,2013/10/21
5627,7,11,4,2,2012/11/18
5628,7,7,3,6,2016/7/14
5629,3,6,2,4,2014/6/4
5630,4,11,4,2,2012/11/3
5631,1,10,4,6,2016/10/10
5632,2,11,4,5,2015/11/16
5633,3,9,3,3,2013/9/1
5634,2,1,1,1,2011/1/9
5635,3,7,3,3,2013/7/21
5636,7,6,2,3,2013/6/15
5637,4,8,3,1,2011/8/7
5638,2,5,2,6,2016/5/19
5639,4,11,4,1,2011/11/20
5640,1,11,4,1,2011/11/4
5641,1,2,1,5,2015/2/19
5642,1,3,1,1,2011/3/27
5643,1,10,4,6,2016/10/8
5644,4,9,3,2,2012/9/14
5645,2,11,4,5,2015/11/14
5646,5,11,4,6,2016/11/26
5647,1,3,1,4,2014/3/14
5648,6,11,4,5,2015/11/6
5649,1,1,1,2,2012/1/6
5650,3,7,3,6,2016/7/14
5651,6,1,1,4,2014/1/7
5652,6,9,3,5,2015/9/3
5653,2,8,3,4,2014/8/21
5654,6,8,3,6,2016/8/7
5655,6,4,2,1,2011/4/25
5656,5,12,4,5,2015/12/14
5657,1,5,2,4,2014/5/1
5658,4,12,4,4,2014/12/10
5659,3,3,1,2,2012/3/28
5660,2,3,1,3,2013/3/19
5661,4,5,2,2,2012/5/12
5662,2,12,4,3,2013/12/17
5663,3,1,1,2,2012/1/5
5664,4,8,3,5,2015/8/7
5665,3,12,4,2,2012/12/24
5666,3,5,2,3,2013/5/23
5667,5,9,3,4,2014/9/14
5668,6,4,2,4,2014/4/23
5669,3,1,1,4,2014/1/11
5670,7,5,2,5,2015/5/3
5671,1,3,1,1,2011/3/8
5672,4,5,2,1,2011/5/10
5673,4,11,4,4,2014/11/28
5674,2,12,4,4,2014/12/21
5675,1,10,4,1,2011/10/25
5676,2,9,3,6,2016/9/8
5677,6,6,2,2,2012/6/24
5678,7,11,4,5,2015/11/2
5679,5,7,3,5,2015/7/4
5680,6,4,2,6,2016/4/1
5681,2,5,2,6,2016/5/4
5682,2,1,1,5,2015/1/8
5683,3,5,2,6,2016/5/21
5684,2,3,1,4,2014/3/13
5685,4,4,2,2,2012/4/24
5686,5,10,4,1,2011/10/27
5687,7,7,3,4,2014/7/9
5688,6,5,2,5,2015/5/5
5689,5,3,1,5,2015/3/9
5690,5,5,2,1,2011/5/28
5691,5,8,3,5,2015/8/7
5692,6,11,4,3,2013/11/27
5693,4,5,2,2,2012/5/24
5694,7,1,1,4,2014/1/20
5695,6,11,4,2,2012/11/6
5696,6,12,4,4,2014/12/7
5697,6,11,4,1,2011/11/11
5698,2,12,4,1,2011/12/12
5699,3,4,2,5,2015/4/12
5700,2,6,2,3,2013/6/13
5701,2,8,3,3,2013/8/9
5702,2,8,3,2,2012/8/23
5703,2,3,1,4,2014/3/16
5704,5,12,4,3,2013/12/28
5705,1,6,2,5,2015/6/5
5706,2,11,4,2,2012/11/8
5707,6,5,2,3,2013/5/4
5708,7,5,2,4,2014/5/17
5709,6,12,4,2,2012/12/12
5710,6,10,4,1,2011/10/4
5711,2,6,2,2,2012/6/4
5712,2,3,1,6,2016/3/14
5713,7,12,4,1,2011/12/9
5714,4,9,3,3,2013/9/22
5715,2,8,3,3,2013/8/16
5716,6,6,2,2,2012/6/15
5717,3,4,2,4,2014/4/14
5718,1,3,1,5,2015/3/1
5719,4,2,1,1,2011/2/3
5720,7,9,3,5,2015/9/25
5721,5,11,4,6,2016/11/13
5722,6,3,1,3,2013/3/8
5723,4,11,4,3,2013/11/23
5724,3,1,1,3,2013/1/4
5725,3,5,2,1,2011/5/15
5726,4,2,1,6,2016/2/22
5727,4,1,1,2,2012/1/12
5728,3,4,2,5,2015/4/20
5729,4,6,2,4,2014/6/19
5730,5,6,2,5,2015/6/1
5731,7,7,3,1,2011/7/5
5732,2,12,4,6,2016/12/16
5733,4,8,3,5,2015/8/9
5734,1,4,2,6,2016/4/14
5735,4,3,1,6,2016/3/27
5736,4,6,2,5,2015/6/16
5737,7,10,4,4,2014/10/21
5738,1,4,2,3,2013/4/2
5739,2,3,1,5,2015/3/28
5740,5,9,3,6,2016/9/25
5741,5,1,1,1,2011/1/5
5742,7,9,3,6,2016/9/10
5743,2,6,2,2,2012/6/16
5744,1,8,3,4,2014/8/5
5745,5,12,4,2,2012/12/28
5746,4,4,2,5,2015/4/21
5747,2,11,4,4,2014/11/5
5748,3,5,2,6,2016/5/10
5749,5,12,4,4,2014/12/13
5750,5,2,1,2,2012/2/5
5751,2,9,3,2,2012/9/11
5752,3,3,1,1,2011/3/12
5753,2,1,1,1,2011/1/17
5754,4,10,4,2,2012/10/25
5755,7,8,3,3,2013/8/26
5756,1,8,3,3,2013/8/2
5757,7,4,2,5,2015/4/23
5758,3,2,1,2,2012/2/1
5759,7,4,2,3,2013/4/5
5760,4,4,2,3,2013/4/15
5761,2,10,4,1,2011/10/21
5762,4,12,4,2,2012/12/17
5763,2,10,4,6,2016/10/20
5764,7,12,4,3,2013/12/10
5765,4,10,4,6,2016/10/6
5766,1,4,2,1,2011/4/17
5767,7,2,1,3,2013/2/15
5768,2,6,2,1,2011/6/17
5769,3,2,1,4,2014/2/21
5770,2,4,2,5,2015/4/11
5771,6,2,1,1,2011/2/27
5772,1,4,2,4,2014/4/15
5773,6,9,3,4,2014/9/6
5774,1,8,3,1,2011/8/8
5775,2,12,4,2,2012/12/28
5776,5,1,1,1,2011/1/26
5777,5,11,4,5,2015/11/6
5778,7,8,3,6,2016/8/7
5779,6,5,2,4,2014/5/19
5780,2,11,4,6,2016/11/24
5781,2,10,4,2,2012/10/25
5782,5,10,4,1,2011/10/6
5783,7,1,1,4,2014/1/19
5784,6,2,1,4,2014/2/1
5785,4,6,2,3,2013/6/23
5786,1,12,4,1,2011/12/26
5787,3,1,1,4,2014/1/13
5788,1,2,1,5,2015/2/1
5789,2,11,4,1,2011/11/11
5790,3,8,3,4,2014/8/2
5791,6,5,2,5,2015/5/22
5792,3,6,2,4,2014/6/17
5793,3,2,1,3,2013/2/22
5794,2,10,4,2,2012/10/10
5795,3,3,1,5,2015/3/21
5796,5,2,1,3,2013/2/22
5797,7,10,4,3,2013/10/15
5798,4,2,1,3,2013/2/15
5799,2,12,4,3,2013/12/9
5800,7,3,1,5,2015/3/2
5801,2,3,1,4,2014/3/16
5802,4,7,3,3,2013/7/21
5803,5,2,1,2,2012/2/22
5804,4,9,3,1,2011/9/18
5805,1,1,1,1,2011/1/20
5806,7,6,2,1,2011/6/22
5807,5,10,4,5,2015/10/28
5808,1,9,3,5,2015/9/4
5809,4,9,3,4,2014/9/13
5810,7,4,2,2,2012/4/18
5811,3,6,2,6,2016/6/7
5812,3,9,3,4,2014/9/13
5813,3,9,3,5,2015/9/27
5814,6,6,2,3,2013/6/25
5815,7,5,2,3,2013/5/9
5816,6,4,2,5,2015/4/6
5817,6,3,1,6,2016/3/20
5818,4,7,3,3,2013/7/12
5819,7,12,4,1,2011/12/14
5820,2,2,1,5,2015/2/13
5821,3,2,1,2,2012/2/13
5822,5,11,4,3,2013/11/1
5823,3,8,3,3,2013/8/3
5824,6,9,3,1,2011/9/26
5825,1,8,3,1,2011/8/3
5826,2,9,3,1,2011/9/10
5827,1,2,1,2,2012/2/20
5828,2,6,2,6,2016/6/26
5829,6,1,1,2,2012/1/25
5830,6,11,4,5,2015/11/24
5831,3,10,4,2,2012/10/27
5832,6,6,2,1,2011/6/8
5833,5,9,3,3,2013/9/26
5834,2,12,4,5,2015/12/21
5835,6,11,4,2,2012/11/8
5836,4,4,2,2,2012/4/16
5837,2,2,1,2,2012/2/2
5838,6,5,2,6,2016/5/3
5839,4,4,2,6,2016/4/14
5840,5,5,2,2,2012/5/7
5841,5,11,4,5,2015/11/16
5842,1,3,1,5,2015/3/19
5843,4,5,2,6,2016/5/23
5844,2,6,2,3,2013/6/26
5845,2,5,2,2,2012/5/10
5846,4,11,4,3,2013/11/27
5847,5,11,4,5,2015/11/20
5848,2,8,3,4,2014/8/10
5849,7,11,4,2,2012/11/8
5850,7,11,4,1,2011/11/9
5851,3,9,3,6,2016/9/5
5852,1,10,4,1,2011/10/14
5853,4,4,2,5,2015/4/25
5854,2,2,1,5,2015/2/15
5855,7,10,4,6,2016/10/28
5856,5,11,4,6,2016/11/11
5857,4,4,2,4,2014/4/21
5858,2,6,2,2,2012/6/23
5859,2,8,3,6,2016/8/18
5860,5,8,3,6,2016/8/9
5861,4,9,3,3,2013/9/10
5862,1,10,4,5,2015/10/13
5863,5,2,1,5,2015/2/12
5864,1,7,3,6,2016/7/9
5865,6,6,2,4,2014/6/8
5866,2,1,1,3,2013/1/10
5867,3,7,3,3,2013/7/14
5868,7,2,1,6,2016/2/16
5869,7,5,2,2,2012/5/19
5870,4,3,1,3,2013/3/13
5871,2,1,1,5,2015/1/19
5872,6,1,1,1,2011/1/12
5873,2,5,2,4,2014/5/19
5874,2,11,4,2,2012/11/13
5875,1,7,3,5,2015/7/28
5876,7,6,2,6,2016/6/18
5877,2,7,3,2,2012/7/28
5878,5,11,4,5,2015/11/14
5879,7,10,4,2,2012/10/6
5880,3,6,2,2,2012/6/1
5881,3,3,1,4,2014/3/14
5882,4,1,1,2,2012/1/23
5883,3,11,4,5,2015/11/5
5884,2,9,3,6,2016/9/23
5885,5,8,3,2,2012/8/11
5886,5,3,1,2,2012/3/27
5887,2,11,4,2,2012/11/28
5888,7,8,3,3,2013/8/18
5889,1,3,1,2,2012/3/15
5890,2,9,3,5,2015/9/25
5891,7,11,4,5,2015/11/2
5892,7,4,2,3,2013/4/2
5893,2,12,4,6,2016/12/13
5894,4,11,4,3,2013/11/8
5895,4,9,3,1,2011/9/22
5896,5,9,3,3,2013/9/20
5897,1,6,2,4,2014/6/2
5898,7,3,1,4,2014/3/8
5899,2,6,2,1,2011/6/26
5900,5,5,2,6,2016/5/16
5901,2,2,1,2,2012/2/5
5902,2,6,2,4,2014/6/6
5903,1,2,1,3,2013/2/12
5904,6,8,3,3,2013/8/12
5905,2,10,4,4,2014/10/21
5906,5,12,4,1,2011/12/11
5907,1,5,2,5,2015/5/2
5908,6,6,2,4,2014/6/20
5909,4,6,2,1,2011/6/11
5910,4,6,2,4,2014/6/15
5911,4,9,3,4,2014/9/11
5912,6,4,2,2,2012/4/25
5913,4,6,2,6,2016/6/3
5914,7,8,3,5,2015/8/4
5915,4,5,2,6,2016/5/14
5916,1,4,2,6,2016/4/14
5917,7,6,2,1,2011/6/8
5918,7,2,1,6,2016/2/10
5919,1,3,1,3,2013/3/23
5920,4,5,2,6,2016/5/2
5921,2,12,4,3,2013/12/22
5922,5,7,3,2,2012/7/25
5923,7,7,3,2,2012/7/22
5924,7,6,2,3,2013/6/2
5925,5,11,4,5,2015/11/14
5926,6,11,4,1,2011/11/9
5927,5,5,2,2,2012/5/22
5928,3,10,4,2,2012/10/5
5929,7,3,1,2,2012/3/11
5930,7,4,2,2,2012/4/20
5931,3,3,1,6,2016/3/10
5932,6,6,2,1,2011/6/14
5933,6,9,3,5,2015/9/15
5934,3,4,2,6,2016/4/26
5935,4,11,4,4,2014/11/18
5936,2,1,1,4,2014/1/14
5937,7,11,4,5,2015/11/27
5938,2,1,1,5,2015/1/20
5939,4,5,2,1,2011/5/1
5940,6,10,4,3,2013/10/23
5941,5,4,2,4,2014/4/18
5942,1,3,1,4,2014/3/6
5943,1,3,1,1,2011/3/25
5944,5,10,4,2,2012/10/26
5945,5,8,3,2,2012/8/14
5946,1,2,1,4,2014/2/23
5947,4,6,2,1,2011/6/11
5948,1,6,2,1,2011/6/26
5949,7,7,3,1,2011/7/27
5950,5,10,4,1,2011/10/11
5951,4,4,2,1,2011/4/9
5952,2,7,3,1,2011/7/3
5953,5,3,1,4,2014/3/23
5954,7,8,3,2,2012/8/24
5955,3,1,1,1,2011/1/7
5956,6,10,4,6,2016/10/24
5957,7,5,2,2,2012/5/3
5958,2,9,3,6,2016/9/22
5959,2,7,3,2,2012/7/15
5960,1,2,1,4,2014/2/23
5961,3,12,4,5,2015/12/5
5962,5,6,2,3,2013/6/27
5963,5,1,1,6,2016/1/1
5964,4,8,3,2,2012/8/10
5965,6,2,1,3,2013/2/10
5966,5,3,1,3,2013/3/6
5967,2,2,1,3,2013/2/18
5968,2,2,1,6,2016/2/24
5969,7,3,1,4,2014/3/12
5970,2,7,3,4,2014/7/26
5971,2,12,4,2,2012/12/2
5972,3,1,1,3,2013/1/19
5973,5,11,4,3,2013/11/3
5974,7,9,3,5,2015/9/12
5975,5,5,2,2,2012/5/22
5976,2,11,4,3,2013/11/7
5977,6,8,3,6,2016/8/3
5978,1,12,4,4,2014/12/15
5979,1,9,3,1,2011/9/12
5980,1,8,3,1,2011/8/20
5981,4,7,3,1,2011/7/18
5982,4,8,3,4,2014/8/27
5983,3,9,3,5,2015/9/8
5984,4,9,3,4,2014/9/10
5985,6,9,3,5,2015/9/18
5986,1,8,3,1,2011/8/28
5987,4,6,2,3,2013/6/18
5988,2,5,2,2,2012/5/10
5989,2,10,4,2,2012/10/3
5990,4,12,4,2,2012/12/1
5991,5,12,4,6,2016/12/17
5992,7,6,2,3,2013/6/14
5993,4,1,1,6,2016/1/15
5994,6,1,1,1,2011/1/21
5995,3,11,4,3,2013/11/4
5996,4,10,4,1,2011/10/14
5997,7,10,4,3,2013/10/26
5998,5,7,3,3,2013/7/20
5999,7,9,3,1,2011/9/22
6000,2,8,3,6,2016/8/14
6001,2,11,4,1,2011/11/18
6002,1,12,4,4,2014/12/20
6003,3,11,4,1,2011/11/2
6004,5,10,4,3,2013/10/12
6005,1,10,4,6,2016/10/8
6006,3,1,1,1,2011/1/26
6007,4,9,3,4,2014/9/16
6008,1,12,4,2,2012/12/23
6009,7,1,1,3,2013/1/13
6010,7,3,1,6,2016/3/5
6011,1,9,3,5,2015/9/7
6012,2,10,4,5,2015/10/27
6013,6,11,4,6,2016/11/16
6014,1,7,3,4,2014/7/4
6015,4,11,4,1,2011/11/27
6016,6,10,4,5,2015/10/5
6017,4,6,2,6,2016/6/28
6018,6,10,4,6,2016/10/1
6019,2,4,2,4,2014/4/22
6020,5,1,1,1,2011/1/4
6021,7,7,3,2,2012/7/6
6022,2,1,1,2,2012/1/1
6023,7,11,4,6,2016/11/27
6024,7,1,1,3,2013/1/25
6025,3,10,4,6,2016/10/5
6026,5,2,1,6,2016/2/3
6027,5,10,4,3,2013/10/22
6028,3,11,4,3,2013/11/23
6029,4,2,1,6,2016/2/27
6030,5,11,4,1,2011/11/20
6031,4,2,1,5,2015/2/12
6032,1,10,4,5,2015/10/4
6033,2,10,4,4,2014/10/22
6034,3,7,3,1,2011/7/17
6035,4,12,4,5,2015/12/1
6036,4,8,3,5,2015/8/2
6037,5,11,4,3,2013/11/26
6038,5,11,4,6,2016/11/9
6039,4,1,1,4,2014/1/15
6040,4,9,3,6,2016/9/10
6041,1,11,4,6,2016/11/14
6042,1,9,3,2,2012/9/7
6043,1,8,3,2,2012/8/1
6044,6,1,1,4,2014/1/2
6045,6,10,4,6,2016/10/22
6046,3,5,2,4,2014/5/17
6047,6,1,1,1,2011/1/13
6048,2,10,4,2,2012/10/26
6049,6,5,2,2,2012/5/17
6050,7,11,4,5,2015/11/20
6051,3,12,4,1,2011/12/11
6052,6,10,4,2,2012/10/15
6053,5,12,4,3,2013/12/11
6054,7,9,3,6,2016/9/26
6055,4,3,1,2,2012/3/9
6056,6,12,4,2,2012/12/10
6057,3,2,1,5,2015/2/19
6058,7,3,1,5,2015/3/18
6059,7,3,1,6,2016/3/3
6060,7,1,1,3,2013/1/12
6061,1,10,4,4,2014/10/8
6062,2,2,1,3,2013/2/12
6063,4,11,4,5,2015/11/6
6064,3,12,4,4,2014/12/4
6065,7,12,4,1,2011/12/16
6066,3,5,2,1,2011/5/21
6067,2,11,4,1,2011/11/22
6068,5,6,2,1,2011/6/19
6069,6,11,4,4,2014/11/5
6070,5,4,2,1,2011/4/10
6071,6,7,3,4,2014/7/20
6072,7,2,1,6,2016/2/26
6073,3,2,1,4,2014/2/24
6074,1,8,3,1,2011/8/21
